1712,1081,1775,1081,1775,1187,1712,1187
1631,1118,1712,1118,1712,1237,1631,1237
1525,1150,1631,1150,1631,1275,1525,1275
1443,1218,1537,1218,1537,1331,1443,1331
1318,1250,1437,1250,1437,1387,1318,1387
1225,1312,1331,1312,1331,1437,1225,1437
1687,1318,1743,1318,1743,1400,1687,1400
1518,1362,1600,1362,1600,1462,1518,1462
1612,1362,1687,1362,1687,1456,1612,1456
1106,1368,1231,1368,1231,1512,1106,1512
1443,1406,1518,1406,1518,1506,1443,1506
993,1431,1106,1431,1106,1575,993,1575
1356,1450,1443,1450,1443,1556,1356,1556
1550,1500,1612,1500,1612,1575,1550,1575
1468,1537,1537,1537,1537,1625,1468,1625
1268,1543,1362,1543,1362,1675,1268,1675
1387,1593,1468,1593,1468,1687,1387,1687
1181,1612,1268,1612,1268,1731,1181,1731
1450,1731,1493,1731,1493,1781,1450,1781
1381,1768,1425,1768,1425,1825,1381,1825
