1600,2650,1656,2650,1656,2675,1600,2675
1744,2652,1809,2663,1805,2684,1740,2673
1162,2660,1221,2671,1217,2693,1158,2681
1657,2656,1709,2669,1703,2691,1652,2678
1658,2683,1741,2704,1735,2726,1653,2705
1804,2714,1868,2740,1859,2762,1795,2736
2087,2731,2162,2731,2162,2750,2087,2750
2252,2727,2342,2749,2336,2771,2247,2749
1644,2737,1709,2750,1705,2772,1640,2759
2043,2743,2093,2743,2093,2768,2043,2768
1806,2752,1865,2764,1861,2784,1802,2773
2106,2753,2190,2770,2186,2793,2102,2776
2214,2747,2329,2771,2323,2798,2208,2774
1965,2771,2029,2793,2022,2813,1958,2792
2194,2778,2296,2795,2292,2817,2190,2800
1815,2778,1873,2797,1866,2818,1808,2798
2150,2790,2203,2804,2198,2826,2145,2812
2031,2800,2093,2800,2093,2825,2031,2825
2414,2794,2474,2814,2466,2836,2406,2816
2301,2799,2397,2818,2392,2843,2296,2824
2531,2825,2581,2825,2581,2850,2531,2850
2288,2825,2353,2838,2349,2861,2284,2848
2184,2827,2260,2849,2253,2870,2177,2849
2587,2837,2631,2837,2631,2862,2587,2862
2458,2834,2534,2854,2529,2876,2452,2856
1818,2850,1862,2850,1862,2875,1818,2875
2394,2853,2453,2863,2449,2885,2390,2875
2540,2852,2634,2875,2628,2897,2534,2874
2344,2870,2421,2883,2417,2906,2340,2893
2531,2878,2636,2904,2630,2929,2525,2903
2289,2880,2385,2909,2379,2932,2282,2903
2094,2889,2159,2905,2154,2927,2089,2911
2456,2896,2515,2908,2511,2929,2452,2918
2259,2901,2312,2918,2305,2941,2252,2923
2150,2912,2206,2912,2206,2937,2150,2937
2314,2916,2405,2941,2399,2965,2308,2940
2533,2942,2628,2966,2623,2988,2527,2964
2113,2976,2191,2996,2185,3021,2107,3001
2550,2983,2633,2995,2630,3016,2547,3005
2190,2993,2254,3020,2244,3044,2180,3016
2494,2996,2578,3014,2573,3037,2489,3018
2569,3046,2621,3055,2618,3077,2565,3068
